sandboxLog;lambdaLog;timestamp
;{'time': 87700, 'best_bid': 1083, 'best_ask': 1090, 'bidPrice': 1085.5, 'askPrice': 1087.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -6.0, 'sunlight': 1736.3895, 'humidity': 82.90429};87700
;{'time': 87800, 'best_bid': 1082, 'best_ask': 1089, 'bidPrice': 1085.0, 'askPrice': 1086.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -6.0, 'sunlight': 1736.0454, 'humidity': 82.919815};87800
;{'time': 87900, 'best_bid': 1085, 'best_ask': 1089, 'bidPrice': 1085.0, 'askPrice': 1086.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -6.0, 'sunlight': 1735.702, 'humidity': 82.935356};87900
;{'time': 88000, 'best_bid': 1082, 'best_ask': 1089, 'bidPrice': 1084.5, 'askPrice': 1086.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -6.0, 'sunlight': 1735.3594, 'humidity': 82.95093};88000
;{'time': 88100, 'best_bid': 1081, 'best_ask': 1088, 'bidPrice': 1084.0, 'askPrice': 1085.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -6.0, 'sunlight': 1735.0175, 'humidity': 82.96652};88100
;{'time': 88200, 'best_bid': 1083, 'best_ask': 1090, 'bidPrice': 1085.5, 'askPrice': 1087.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -6.0, 'sunlight': 1734.6763, 'humidity': 82.98214};88200
;{'time': 88300, 'best_bid': 1083, 'best_ask': 1090, 'bidPrice': 1086.0, 'askPrice': 1087.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -6.0, 'sunlight': 1734.3358, 'humidity': 82.99777};88300
;{'time': 88400, 'best_bid': 1083, 'best_ask': 1090, 'bidPrice': 1086.0, 'askPrice': 1087.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -6.0, 'sunlight': 1733.9961, 'humidity': 83.013435};88400
;{'time': 88500, 'best_bid': 1082, 'best_ask': 1089, 'bidPrice': 1085.0, 'askPrice': 1086.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -6.0, 'sunlight': 1733.657, 'humidity': 83.02911};88500
;{'time': 88600, 'best_bid': 1083, 'best_ask': 1090, 'bidPrice': 1085.5, 'askPrice': 1087.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -6.0, 'sunlight': 1733.3187, 'humidity': 83.04482};88600
;{'time': 88700, 'best_bid': 1083, 'best_ask': 1087, 'bidPrice': 1085.5, 'askPrice': 1087.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -6.0, 'sunlight': 1732.9811, 'humidity': 83.06055};88700
;{'time': 88800, 'best_bid': 1084, 'best_ask': 1091, 'bidPrice': 1087.0, 'askPrice': 1088.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -6.0, 'sunlight': 1732.6443, 'humidity': 83.076294};88800
;{'time': 88900, 'best_bid': 1084, 'best_ask': 1091, 'bidPrice': 1086.5, 'askPrice': 1088.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -6.0, 'sunlight': 1732.3081, 'humidity': 83.092064};88900
;{'time': 89000, 'best_bid': 1084, 'best_ask': 1091, 'bidPrice': 1086.5, 'askPrice': 1088.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -6.0, 'sunlight': 1731.9728, 'humidity': 83.107864};89000
;{'time': 89100, 'best_bid': 1084, 'best_ask': 1091, 'bidPrice': 1086.5, 'askPrice': 1088.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -6.0, 'sunlight': 1731.6381, 'humidity': 83.12368};89100
;{'time': 89200, 'best_bid': 1083, 'best_ask': 1090, 'bidPrice': 1085.5, 'askPrice': 1087.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -6.0, 'sunlight': 1731.3042, 'humidity': 83.13952};89200
;{'time': 89300, 'best_bid': 1083, 'best_ask': 1090, 'bidPrice': 1085.5, 'askPrice': 1087.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -6.0, 'sunlight': 1730.9711, 'humidity': 83.15539};89300
;{'time': 89400, 'best_bid': 1082, 'best_ask': 1090, 'bidPrice': 1085.0, 'askPrice': 1087.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -6.0, 'sunlight': 1730.6385, 'humidity': 83.17127};89400
;{'time': 89500, 'best_bid': 1080, 'best_ask': 1087, 'bidPrice': 1083.0, 'askPrice': 1084.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -6.0, 'sunlight': 1730.3069, 'humidity': 83.18718};89500
;{'time': 89600, 'best_bid': 1080, 'best_ask': 1087, 'bidPrice': 1082.5, 'askPrice': 1084.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -6.0, 'sunlight': 1729.976, 'humidity': 83.20311};89600
;{'time': 89700, 'best_bid': 1079, 'best_ask': 1086, 'bidPrice': 1081.5, 'askPrice': 1083.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1729.6459, 'humidity': 83.21907};89700
;{'time': 89800, 'best_bid': 1079, 'best_ask': 1086, 'bidPrice': 1082.0, 'askPrice': 1083.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1729.3164, 'humidity': 83.23505};89800
;{'time': 89900, 'best_bid': 1080, 'best_ask': 1087, 'bidPrice': 1082.5, 'askPrice': 1084.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1728.9877, 'humidity': 83.25105};89900
;{'time': 90000, 'best_bid': 1080, 'best_ask': 1087, 'bidPrice': 1083.0, 'askPrice': 1084.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1728.6598, 'humidity': 83.267075};90000
;{'time': 90100, 'best_bid': 1083, 'best_ask': 1087, 'bidPrice': 1082.5, 'askPrice': 1084.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1728.3326, 'humidity': 83.28313};90100
;{'time': 90200, 'best_bid': 1080, 'best_ask': 1087, 'bidPrice': 1083.0, 'askPrice': 1084.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1728.0062, 'humidity': 83.2992};90200
;{'time': 90300, 'best_bid': 1080, 'best_ask': 1087, 'bidPrice': 1082.5, 'askPrice': 1084.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1727.6805, 'humidity': 83.3153};90300
;{'time': 90400, 'best_bid': 1080, 'best_ask': 1087, 'bidPrice': 1082.5, 'askPrice': 1084.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1727.3556, 'humidity': 83.33142};90400
;{'time': 90500, 'best_bid': 1079, 'best_ask': 1087, 'bidPrice': 1082.0, 'askPrice': 1084.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1727.0315, 'humidity': 83.347565};90500
;{'time': 90600, 'best_bid': 1079, 'best_ask': 1086, 'bidPrice': 1082.0, 'askPrice': 1083.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1726.7081, 'humidity': 83.36373};90600
;{'time': 90700, 'best_bid': 1078, 'best_ask': 1085, 'bidPrice': 1081.0, 'askPrice': 1082.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1726.3856, 'humidity': 83.37993};90700
;{'time': 90800, 'best_bid': 1078, 'best_ask': 1085, 'bidPrice': 1081.0, 'askPrice': 1082.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1726.0637, 'humidity': 83.39614};90800
;{'time': 90900, 'best_bid': 1076, 'best_ask': 1083, 'bidPrice': 1079.0, 'askPrice': 1080.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1725.7427, 'humidity': 83.412384};90900
;{'time': 91000, 'best_bid': 1076, 'best_ask': 1083, 'bidPrice': 1079.0, 'askPrice': 1080.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1725.4224, 'humidity': 83.42865};91000
;{'time': 91100, 'best_bid': 1076, 'best_ask': 1083, 'bidPrice': 1078.5, 'askPrice': 1080.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1725.1029, 'humidity': 83.44494};91100
;{'time': 91200, 'best_bid': 1075, 'best_ask': 1082, 'bidPrice': 1078.0, 'askPrice': 1079.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1724.7842, 'humidity': 83.46125};91200
;{'time': 91300, 'best_bid': 1075, 'best_ask': 1082, 'bidPrice': 1077.5, 'askPrice': 1079.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1724.4662, 'humidity': 83.477585};91300
;{'time': 91400, 'best_bid': 1073, 'best_ask': 1080, 'bidPrice': 1076.0, 'askPrice': 1077.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1724.149, 'humidity': 83.49395};91400
;{'time': 91500, 'best_bid': 1074, 'best_ask': 1081, 'bidPrice': 1076.5, 'askPrice': 1078.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1723.8326, 'humidity': 83.51034};91500
;{'time': 91600, 'best_bid': 1075, 'best_ask': 1082, 'bidPrice': 1078.0, 'askPrice': 1079.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1723.5171, 'humidity': 83.52675};91600
;{'time': 91700, 'best_bid': 1074, 'best_ask': 1081, 'bidPrice': 1076.5, 'askPrice': 1078.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1723.2023, 'humidity': 83.54318};91700
;{'time': 91800, 'best_bid': 1073, 'best_ask': 1080, 'bidPrice': 1076.0, 'askPrice': 1077.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1722.8882, 'humidity': 83.55964};91800
;{'time': 91900, 'best_bid': 1073, 'best_ask': 1080, 'bidPrice': 1076.0, 'askPrice': 1077.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1722.575, 'humidity': 83.576126};91900
;{'time': 92000, 'best_bid': 1073, 'best_ask': 1080, 'bidPrice': 1076.0, 'askPrice': 1077.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1722.2626, 'humidity': 83.592636};92000
;{'time': 92100, 'best_bid': 1072, 'best_ask': 1079, 'bidPrice': 1075.0, 'askPrice': 1076.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1721.9509, 'humidity': 83.60918};92100
;{'time': 92200, 'best_bid': 1073, 'best_ask': 1080, 'bidPrice': 1076.0, 'askPrice': 1077.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1721.64, 'humidity': 83.62573};92200
;{'time': 92300, 'best_bid': 1073, 'best_ask': 1080, 'bidPrice': 1076.0, 'askPrice': 1077.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1721.33, 'humidity': 83.64232};92300
;{'time': 92400, 'best_bid': 1074, 'best_ask': 1081, 'bidPrice': 1076.5, 'askPrice': 1078.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1721.0208, 'humidity': 83.65893};92400
;{'time': 92500, 'best_bid': 1074, 'best_ask': 1081, 'bidPrice': 1076.5, 'askPrice': 1078.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1720.7123, 'humidity': 83.67556};92500
;{'time': 92600, 'best_bid': 1072, 'best_ask': 1079, 'bidPrice': 1075.0, 'askPrice': 1076.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1720.4045, 'humidity': 83.69222};92600
;{'time': 92700, 'best_bid': 1074, 'best_ask': 1081, 'bidPrice': 1076.5, 'askPrice': 1078.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1720.0978, 'humidity': 83.70891};92700
;{'time': 92800, 'best_bid': 1074, 'best_ask': 1081, 'bidPrice': 1076.5, 'askPrice': 1078.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1719.7917, 'humidity': 83.72562};92800
;{'time': 92900, 'best_bid': 1074, 'best_ask': 1081, 'bidPrice': 1076.5, 'askPrice': 1078.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1719.4865, 'humidity': 83.742355};92900
;{'time': 93000, 'best_bid': 1075, 'best_ask': 1082, 'bidPrice': 1077.5, 'askPrice': 1079.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1719.182, 'humidity': 83.75912};93000
;{'time': 93100, 'best_bid': 1074, 'best_ask': 1081, 'bidPrice': 1077.0, 'askPrice': 1078.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1718.8784, 'humidity': 83.77591};93100
;{'time': 93200, 'best_bid': 1074, 'best_ask': 1081, 'bidPrice': 1076.5, 'askPrice': 1078.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1718.5757, 'humidity': 83.79272};93200
;{'time': 93300, 'best_bid': 1074, 'best_ask': 1081, 'bidPrice': 1077.0, 'askPrice': 1078.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1718.2737, 'humidity': 83.80956};93300
;{'time': 93400, 'best_bid': 1074, 'best_ask': 1082, 'bidPrice': 1077.0, 'askPrice': 1079.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1717.9725, 'humidity': 83.82642};93400
;{'time': 93500, 'best_bid': 1075, 'best_ask': 1082, 'bidPrice': 1077.5, 'askPrice': 1079.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1717.6721, 'humidity': 83.843315};93500
;{'time': 93600, 'best_bid': 1074, 'best_ask': 1081, 'bidPrice': 1077.0, 'askPrice': 1078.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1717.3727, 'humidity': 83.86023};93600
;{'time': 93700, 'best_bid': 1075, 'best_ask': 1082, 'bidPrice': 1077.5, 'askPrice': 1079.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1717.074, 'humidity': 83.877174};93700
;{'time': 93800, 'best_bid': 1075, 'best_ask': 1082, 'bidPrice': 1077.5, 'askPrice': 1079.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1716.776, 'humidity': 83.89414};93800
;{'time': 93900, 'best_bid': 1074, 'best_ask': 1081, 'bidPrice': 1077.0, 'askPrice': 1078.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1716.479, 'humidity': 83.91114};93900
;{'time': 94000, 'best_bid': 1074, 'best_ask': 1082, 'bidPrice': 1077.0, 'askPrice': 1079.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1716.1829, 'humidity': 83.92816};94000
;{'time': 94100, 'best_bid': 1075, 'best_ask': 1079, 'bidPrice': 1078.0, 'askPrice': 1079.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1715.8875, 'humidity': 83.945206};94100
;{'time': 94200, 'best_bid': 1075, 'best_ask': 1082, 'bidPrice': 1077.5, 'askPrice': 1079.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1715.5929, 'humidity': 83.96228};94200
;{'time': 94300, 'best_bid': 1074, 'best_ask': 1081, 'bidPrice': 1077.0, 'askPrice': 1078.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1715.2992, 'humidity': 83.97938};94300
;{'time': 94400, 'best_bid': 1074, 'best_ask': 1081, 'bidPrice': 1077.0, 'askPrice': 1078.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1715.0063, 'humidity': 83.996506};94400
;{'time': 94500, 'best_bid': 1074, 'best_ask': 1078, 'bidPrice': 1076.5, 'askPrice': 1078.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1714.7142, 'humidity': 84.013664};94500
;{'time': 94600, 'best_bid': 1074, 'best_ask': 1081, 'bidPrice': 1077.0, 'askPrice': 1078.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1714.4231, 'humidity': 84.03084};94600
;{'time': 94700, 'best_bid': 1075, 'best_ask': 1082, 'bidPrice': 1077.5, 'askPrice': 1079.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1714.1327, 'humidity': 84.04805};94700
;{'time': 94800, 'best_bid': 1076, 'best_ask': 1083, 'bidPrice': 1078.5, 'askPrice': 1080.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1713.8433, 'humidity': 84.06528};94800
;{'time': 94900, 'best_bid': 1076, 'best_ask': 1080, 'bidPrice': 1078.5, 'askPrice': 1080.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1713.5546, 'humidity': 84.08254};94900
;{'time': 95000, 'best_bid': 1077, 'best_ask': 1084, 'bidPrice': 1079.5, 'askPrice': 1081.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1713.2667, 'humidity': 84.09983};95000
;{'time': 95100, 'best_bid': 1076, 'best_ask': 1083, 'bidPrice': 1078.5, 'askPrice': 1080.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1712.9797, 'humidity': 84.11714};95100
;{'time': 95200, 'best_bid': 1081, 'best_ask': 1083, 'bidPrice': 1078.5, 'askPrice': 1080.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1712.6937, 'humidity': 84.13448};95200
;{'time': 95300, 'best_bid': 1076, 'best_ask': 1083, 'bidPrice': 1078.5, 'askPrice': 1080.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1712.4084, 'humidity': 84.15185};95300
;{'time': 95400, 'best_bid': 1076, 'best_ask': 1083, 'bidPrice': 1078.5, 'askPrice': 1080.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1712.124, 'humidity': 84.16924};95400
;{'time': 95500, 'best_bid': 1073, 'best_ask': 1080, 'bidPrice': 1076.0, 'askPrice': 1077.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1711.8405, 'humidity': 84.18667};95500
;{'time': 95600, 'best_bid': 1073, 'best_ask': 1077, 'bidPrice': 1076.0, 'askPrice': 1078.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1711.5579, 'humidity': 84.20412};95600
;{'time': 95700, 'best_bid': 1073, 'best_ask': 1081, 'bidPrice': 1076.0, 'askPrice': 1078.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1711.276, 'humidity': 84.221596};95700
;{'time': 95800, 'best_bid': 1072, 'best_ask': 1079, 'bidPrice': 1075.0, 'askPrice': 1076.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1710.995, 'humidity': 84.2391};95800
;{'time': 95900, 'best_bid': 1071, 'best_ask': 1078, 'bidPrice': 1073.5, 'askPrice': 1075.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1710.715, 'humidity': 84.25663};95900
;{'time': 96000, 'best_bid': 1071, 'best_ask': 1078, 'bidPrice': 1073.5, 'askPrice': 1075.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1710.4358, 'humidity': 84.27419};96000
;{'time': 96100, 'best_bid': 1070, 'best_ask': 1077, 'bidPrice': 1072.5, 'askPrice': 1074.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1710.1573, 'humidity': 84.29178};96100
;{'time': 96200, 'best_bid': 1068, 'best_ask': 1075, 'bidPrice': 1071.0, 'askPrice': 1072.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1709.8799, 'humidity': 84.309395};96200
;{'time': 96300, 'best_bid': 1068, 'best_ask': 1075, 'bidPrice': 1071.0, 'askPrice': 1072.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1709.6033, 'humidity': 84.32704};96300
;{'time': 96400, 'best_bid': 1068, 'best_ask': 1076, 'bidPrice': 1071.0, 'askPrice': 1073.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1709.3275, 'humidity': 84.34471};96400
;{'time': 96500, 'best_bid': 1069, 'best_ask': 1076, 'bidPrice': 1071.5, 'askPrice': 1073.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1709.0527, 'humidity': 84.36241};96500
;{'time': 96600, 'best_bid': 1069, 'best_ask': 1071, 'bidPrice': 1071.5, 'askPrice': 1073.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1708.7787, 'humidity': 84.380135};96600
;{'time': 96700, 'best_bid': 1070, 'best_ask': 1077, 'bidPrice': 1073.0, 'askPrice': 1074.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1708.5056, 'humidity': 84.39789};96700
;{'time': 96800, 'best_bid': 1071, 'best_ask': 1078, 'bidPrice': 1074.0, 'askPrice': 1075.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1708.2334, 'humidity': 84.41567};96800
;{'time': 96900, 'best_bid': 1071, 'best_ask': 1078, 'bidPrice': 1074.0, 'askPrice': 1075.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1707.9622, 'humidity': 84.43349};96900
;{'time': 97000, 'best_bid': 1074, 'best_ask': 1081, 'bidPrice': 1076.5, 'askPrice': 1078.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1707.6917, 'humidity': 84.451324};97000
;{'time': 97100, 'best_bid': 1076, 'best_ask': 1083, 'bidPrice': 1079.0, 'askPrice': 1080.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1707.4221, 'humidity': 84.46919};97100
;{'time': 97200, 'best_bid': 1074, 'best_ask': 1081, 'bidPrice': 1076.5, 'askPrice': 1078.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1707.1534, 'humidity': 84.48709};97200
;{'time': 97300, 'best_bid': 1072, 'best_ask': 1079, 'bidPrice': 1074.5, 'askPrice': 1076.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1706.8856, 'humidity': 84.50501};97300
;{'time': 97400, 'best_bid': 1070, 'best_ask': 1077, 'bidPrice': 1073.0, 'askPrice': 1074.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1706.6188, 'humidity': 84.522964};97400
;{'time': 97500, 'best_bid': 1072, 'best_ask': 1079, 'bidPrice': 1074.5, 'askPrice': 1076.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1706.3528, 'humidity': 84.54095};97500
;{'time': 97600, 'best_bid': 1072, 'best_ask': 1079, 'bidPrice': 1074.5, 'askPrice': 1076.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1706.0878, 'humidity': 84.55896};97600
;{'time': 97700, 'best_bid': 1071, 'best_ask': 1078, 'bidPrice': 1073.5, 'askPrice': 1075.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1705.8236, 'humidity': 84.576996};97700
;{'time': 97800, 'best_bid': 1071, 'best_ask': 1078, 'bidPrice': 1073.5, 'askPrice': 1075.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1705.5603, 'humidity': 84.59507};97800
;{'time': 97900, 'best_bid': 1071, 'best_ask': 1078, 'bidPrice': 1073.5, 'askPrice': 1075.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1705.2979, 'humidity': 84.61317};97900
;{'time': 98000, 'best_bid': 1071, 'best_ask': 1078, 'bidPrice': 1073.5, 'askPrice': 1075.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.5, 'sunlight': 1705.0364, 'humidity': 84.63129};98000
